StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consenso,sesso,eta_1,coinqui,citta,etnia_1,regione,tit_studio,lavoro,altezza_1,peso_1,ora_letto,ore_di_sonno,imp_sonno_1,fumo,fumo_inizio,fumo_oggetto,fumo_oggetto_4_TEXT,droghe,droghe_tipo,droghe_freq,alcol_sino,alcol_quant_1,alcol_quant_2,alcol_quant_3,alcol_quant_4,sport_imp_1,sport,sport_freq_1,sport_impegno_1,sport_dieta,scuola_dist,scuola_mezzo,bici,bici_freq,passeggiata_freq,app_passi,veg,integratori,integratori_freq,integratori_why,valori_nut,valori_nut_quali,spes,qualita_economicita_1,salto_pasti,salto_pasti_quali,acqua_quanta,bibite_freq,alimentaz_imp_1,peso_cibo,so_cucinare,cucino_io,abitudini_cambio,abitudini_why_cambio,abitudini_anni_cambi,giorno_cibi_1,giorno_cibi_2,giorno_cibi_3,giorno_cibi_4,giorno_cibi_5,giorno_cibi_6,giorno_cibi_7,pausa_mattina_cibi_1,pausa_mattina_cibi_2,pausa_mattina_cibi_3,pausa_mattina_cibi_4,pausa_pome_cibi_1,pausa_pome_cibi_2,pausa_pome_cibi_3,pausa_pome_cibi_4,fast_food_freq_1,surgelati_freq_1,asporto_freq_1
2019-11-19 15:44:59,2019-11-19 15:56:41,IP Address,146.241.133.79,100,701,True,2019-11-19 15:56:42,R_3syshudOzKKvS27,,,,,45.7303009033203125,9.4033050537109375,anonymous,IT,Sì,Maschio,45,Con un partner,"Paese ",Italia,Nord,Maturità,Lavoratore a tempo pieno,113,95,Dopo l'1,4-6 ore,76,Sì,Dopo i 18 anni,Sigaretta,,No,,,No,4,6,,1,73,No,,,,Più di 5 km,auto,No,,Spesso,Sì,No,No,,,A volte,,Io,85,No,,Più di 2 litri,Quasi mai,93,No,Sì,A volte,No,,,12,14,2,4,4,,2,0,0,0,0,0,0,0,0,0,4,1
2019-11-19 15:48:55,2019-11-19 15:57:05,IP Address,172.58.231.121,100,489,True,2019-11-19 15:57:06,R_oZYz8bRBmqCsvzH,,,,,40.6800994873046875,-73.9207000732421875,anonymous,EN-GB,Sì,Femmina,24,Genitori/genitore,Citta,Honduras,,Maturità,Lavoratore part time,200,70,Tra le 23 e l'1,6-7 ore,100,Sì,Dopo i 18 anni,Sigaretta elettronica,,Sì,Leggere,Abitualmente,Sì,,,,,,No,,,,Meno di 1 km,metro,No,,Raramente,No,No,No,,,No,,Genitori,100,Sì,"Colazione,Pranzo",Tra 1 e 2 litri,Spesso,100,No,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...)",14,2,14,0,14,14,2,7,0,0,4,5,0,0,5,5,16,15,20
2019-11-19 14:35:22,2019-11-19 15:58:05,IP Address,198.203.181.181,100,4963,True,2019-11-19 15:58:06,R_RCv6hAZYQXyO50t,,,,,44.9833984375,-93.26219940185546875,anonymous,EN-GB,Sì,Femmina,33,Da solo,Citta,Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,206,68,Prima delle 23,7-8 ore,100,Occasionalmente,,,,No,,,No,14,2,2,,,Sì,1,10,No,Più di 5 km,auto,Sì,Quasi mai,Raramente,No,No,Sì,Occasionalmente,Necessità mediche,A volte,,Io,0,Sì,"Colazione,Pranzo,Cena",Tra 1 e 2 litri,Raramente,100,No,Sì,Quasi sempre,Sì,"Per necessità mediche,Quando sono andato a vivere da solo,Quando ho finito le superiori,Per la mia forma fisica,Per lo sport",29,5,14,4,6,8,,4,0,0,5,4,0,0,4,4,4,1,8
2019-11-19 15:55:59,2019-11-19 16:04:38,IP Address,208.184.31.66,100,518,True,2019-11-19 16:04:38,R_3P7bvCqJvULB8ld,,,,,39.0126953125,-77.53420257568359375,anonymous,EN-GB,Sì,Maschio,30,Da solo,Citta,Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,125,105,Tra le 23 e l'1,4-6 ore,75,No,,,,No,,,No,0,1,1,1,82,No,,,,Più di 5 km,auto,No,,Quasi mai,Sì,No,No,,,No,,Io,48,Sì,Colazione,Meno di 1 litro,Spesso,73,No,No,,No,,,1,10,0,7,7,0,0,0,0,0,0,0,0,2,1,15,10,2
2019-11-19 15:58:53,2019-11-19 16:06:09,IP Address,31.10.159.144,100,436,True,2019-11-19 16:06:09,R_2con2XexAOeJ5Pl,,,,,47.36639404296875,8.554595947265625,anonymous,EN-GB,Sì,Maschio,37,Da solo,"Paese ",Svizzera,,Laurea triennale,Lavoratore a tempo pieno,119,84,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,No,1,,1,,100,Sì,3,100,Sì,Più di 5 km,auto,No,,Quasi mai,Sì,Altro,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,20,Sì,Colazione,Tra 1 e 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,"Per la mia forma fisica,Per lo sport",35,0,,0,4,14,1,5,0,0,0,0,0,0,0,0,1,0,2
2019-11-19 15:59:13,2019-11-19 16:08:26,IP Address,5.169.197.215,100,552,True,2019-11-19 16:08:26,R_2ZOnoqRnuiqSPyo,,,,,45.6927032470703125,11.8800048828125,anonymous,IT,Sì,Femmina,50,Con un partner,"Paese ",Italia,Nord,Laurea triennale,Lavoratore a tempo pieno,190,58,Prima delle 23,6-7 ore,73,No,,,,No,,,Sì,,,,,69,No,,,,Più di 5 km,auto,Sì,A volte,A volte,No,No,No,,,A volte,,Io,80,Sì,Pranzo,Tra 1 e 2 litri,Quasi mai,,No,Sì,Quasi sempre,No,,,11,8,4,4,3,1,1,2,0,0,1,4,1,2,,2,2,1
2019-11-19 16:04:42,2019-11-19 16:10:01,IP Address,129.186.251.109,100,318,True,2019-11-19 16:10:02,R_pF3secFv7v5TMYx,,,,,42.0359954833984375,-93.46520233154296875,anonymous,EN-GB,Sì,Maschio,22,Da solo,Citta,Stati Uniti d'America,,Laurea triennale,Studente,101,53,Tra le 23 e l'1,6-7 ore,63,No,,,,Sì,Pesanti,Abitualmente,Sì,,,,,66,Sì,5,26,No,Tra 1 e 5 km,metro,No,,Raramente,No,Semi-vegetariano (mangi il pesce),No,,,No,,Io,23,Sì,"Colazione,Pranzo",Più di 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",21,7,7,2,3,1,2,3,0,0,0,0,2,1,0,0,2,0,0
2019-11-19 16:00:01,2019-11-19 16:10:18,IP Address,104.148.182.240,100,616,True,2019-11-19 16:10:18,R_27jwEWP9idpt1Hn,,,,,40.8444976806640625,-74.48239898681640625,anonymous,EN-GB,Sì,Femmina,31,Da solo,Citta,,,Maturità,Lavoratore part time,194,56,Dopo l'1,6-7 ore,100,No,,,,No,,,No,,,,,86,Sì,2,0,Sì,Tra 1 e 5 km,auto,Sì,Raramente,A volte,No,Semi-vegetariano (mangi il pesce),Sì,Abitualmente,Necessità mediche,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,7,No,,,Raramente,100,Sì,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica,Per lo sport","14, 23, 28, 30",11,14,3,10,2,1,4,4,,,,4,4,,5,1,5,1
2019-11-19 16:01:52,2019-11-19 16:12:05,IP Address,172.58.14.171,100,613,True,2019-11-19 16:12:07,R_1lodltmabE9HEAZ,,,,,25.81170654296875,-80.20670318603515625,anonymous,EN-GB,Sì,Maschio,22,Genitori/genitore,Citta,Stati Uniti d'America,,Maturità,Studente,107,69,Prima delle 23,4-6 ore,71,No,,,,No,,,Sì,,,,,100,Sì,5,50,No,Tra 1 e 5 km,"auto,piedi",No,,Spesso,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,85,No,,Tra 1 e 2 litri,Quasi mai,100,No,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",21,14,10,7,3,5,5,,1,1,0,0,2,0,1,0,2,2,1
2019-11-19 16:05:59,2019-11-19 16:13:27,IP Address,172.58.142.170,100,448,True,2019-11-19 16:13:28,R_3R3KQuWx8EKDGsm,,,,,41.774200439453125,-87.6710968017578125,anonymous,EN-GB,Sì,Femmina,41,Genitori/genitore,"Metropoli  ",Stati Uniti d'America,,Laurea triennale,"Studente,Lavoratore a tempo pieno",186,75,Tra le 23 e l'1,6-7 ore,100,Sì,Prima dei 18 anni,Sigaretta,,Sì,Pesanti,Occasionalmente,No,,,,1,85,Sì,3,53,No,Più di 5 km,auto,No,,Spesso,Sì,Altro,No,,,Sì,"Calorie, grassi, zuccheri",Io,61,Sì,Colazione,Più di 2 litri,Quasi mai,88,No,Sì,Spesso,Sì,"Per necessità mediche,Per la mia forma fisica",40,10,,,11,11,1,7,0,7,0,3,0,7,0,4,0,0,1
2019-11-19 16:14:18,2019-11-19 16:14:32,IP Address,174.219.142.49,100,13,True,2019-11-19 16:14:33,R_2uDJVZwa6e75vHb,,,,,45.0702056884765625,-93.455596923828125,anonymous,IT,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19 16:07:36,2019-11-19 16:15:37,IP Address,76.168.176.230,100,481,True,2019-11-19 16:15:38,R_2zkDuAXPVVCuVTu,,,,,33.8697052001953125,-118.36930084228515625,anonymous,EN-GB,Sì,Femmina,32,Genitori/genitore,"Metropoli  ",Stati Uniti d'America,,Laurea magistrale,"Lavoratore a tempo pieno,Lavoratore part time",200,81,Dopo l'1,7-8 ore,100,No,,,,No,,,No,0,0,1,1,100,Sì,1,0,Sì,Più di 5 km,auto,No,,A volte,Sì,Altro,Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,0,Sì,Colazione,Meno di 1 litro,A volte,100,Sì,No,,Sì,Per la mia forma fisica,27,2,14,4,14,14,4,8,1,2,2,4,1,3,2,4,30,4,4
2019-11-19 16:05:17,2019-11-19 16:17:54,IP Address,67.9.99.139,100,756,True,2019-11-19 16:17:54,R_2diPOWE4aAF2kva,,,,,28.62249755859375,-81.43170166015625,anonymous,EN-GB,Sì,Maschio,30,Da solo,Citta,Stati Uniti d'America,,Maturità,Lavoratore a tempo pieno,127,80,Prima delle 23,4-6 ore,100,Sì,Dopo i 18 anni,"Sigaretta,Sigaretta elettronica",,No,,,No,1,,1,,100,Sì,7,80,No,Più di 5 km,auto,No,,Quasi sempre,Sì,No,Sì,Occasionalmente,Scelte personali,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,,Sì,"Colazione,Pranzo,Cena",Tra 1 e 2 litri,A volte,79,Sì,No,,Sì,"Per necessità mediche,Per la mia forma fisica",23,6,14,10,4,10,8,7,2,5,2,5,2,5,2,5,12,4,4
2019-11-19 16:09:26,2019-11-19 16:18:08,IP Address,72.2.42.75,100,522,True,2019-11-19 16:18:09,R_3Gey2mzDmKUHRhi,,,,,49.1363983154296875,-122.8213043212890625,anonymous,EN-GB,Sì,Maschio,45,Con un partner,Citta,Canada,,Maturità,Lavoratore part time,117,83,Tra le 23 e l'1,7-8 ore,74,No,,,,Sì,Leggere,Abitualmente,No,14,2,14,,,No,,,,Più di 5 km,"auto,metro,piedi",Sì,Quasi mai,A volte,No,Vegetariano,No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,17,Sì,Pranzo,Più di 2 litri,Quasi mai,74,No,Sì,Quasi sempre,No,,,14,10,8,,,1,9,2,5,,3,2,2,,1,4,4,1
2019-11-19 16:15:03,2019-11-19 16:20:43,IP Address,86.120.247.210,100,339,True,2019-11-19 16:20:43,R_sZE9HWXJCWKVAsN,,,,,45.753692626953125,21.2256927490234375,anonymous,EN-GB,Sì,Femmina,21,Da solo,Citta,Romania,,Maturità,Studente,190,45,Dopo l'1,6-7 ore,74,No,,,,No,,,No,,3,,,79,No,,,,Tra 1 e 5 km,"metro,piedi",No,,A volte,No,No,No,,,No,,Io,30,Sì,Colazione,Meno di 1 litro,Quasi mai,62,No,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori",19,4,11,2,,2,,,3,0,2,5,4,0,2,5,3,1,0
2019-11-19 16:08:08,2019-11-19 16:21:03,IP Address,167.100.92.150,100,775,True,2019-11-19 16:21:03,R_1hGuXme4TNTN6nG,,,,,43.700103759765625,-80.36640167236328125,anonymous,EN-GB,Sì,Femmina,49,Con un partner,"Paese ",Canada,,Laurea triennale,Lavoratore part time,194,75,Prima delle 23,6-7 ore,100,No,,,,No,,,No,,,2,6,85,Sì,4,,No,Tra 1 e 5 km,"auto,piedi",Sì,Quasi mai,Spesso,Sì,No,Sì,Abitualmente,Scelte personali,A volte,,Io,77,No,,Tra 1 e 2 litri,Raramente,100,No,Sì,Quasi sempre,Sì,Per necessità mediche,46,7,12,,14,5,1,2,0,1,3,0,,,,6,0,0,1
2019-11-19 16:05:11,2019-11-19 16:21:31,IP Address,201.245.224.55,100,980,True,2019-11-19 16:21:32,R_1lspJY8vNjpjqge,,,,,4.6493072509765625,-74.06169891357421875,anonymous,EN-GB,Sì,Femmina,25,Genitori/genitore,"Metropoli  ",Colombia,,Laurea magistrale,"Studente,Lavoratore part time",200,56,Prima delle 23,7-8 ore,85,No,,,,No,,,No,0,0,0,0,73,No,,,,Più di 5 km,metro,Sì,Quasi mai,Quasi sempre,Sì,No,No,,,Sì,"Calorie, grassi, zuccheri",Genitori,63,No,,Meno di 1 litro,Quasi mai,74,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori",21,14,10,3,12,10,,8,1,1,0,4,0,0,5,0,3,0,3
2019-11-19 16:15:51,2019-11-19 16:21:44,IP Address,79.71.49.56,100,353,True,2019-11-19 16:21:45,R_cPhMOgn0qvvCmM9,,,,,55.86700439453125,-4.30560302734375,anonymous,EN-GB,Sì,Femmina,28,Con un partner,Citta,Stati Uniti d'America,,Dottorato,Lavoratore a tempo pieno,99,60,Tra le 23 e l'1,6-7 ore,74,No,,,,No,,,No,5,2,0,,100,Sì,6,97,No,Più di 5 km,"metro,piedi",No,,Quasi sempre,Sì,Semi-vegetariano (mangi il pesce),No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,89,No,,Più di 2 litri,Quasi mai,80,No,Sì,Quasi sempre,Sì,"Per necessità mediche,Quando sono andato a vivere da solo,Quando ho finito le superiori,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",",22",14,14,11,5,,5,9,5,3,2,1,5,3,3,1,0,1,2
2019-11-19 16:13:07,2019-11-19 16:22:59,IP Address,69.172.152.186,100,592,True,2019-11-19 16:23:00,R_2alWsplvrW3HcVa,,,,,49.278900146484375,-123.08819580078125,anonymous,EN-GB,Sì,Femmina,22,Con un partner,"Metropoli  ",Canada,,Laurea triennale,Studente,117,100,Tra le 23 e l'1,6-7 ore,100,No,,,,No,,,No,0,2,0,2,100,Sì,3,0,No,Più di 5 km,"auto,metro",Sì,Quasi mai,Spesso,No,No,No,,,Sì,"Calorie, grassi, zuccheri",Usiamo solo servizi di delivery,48,Sì,Colazione,Tra 1 e 2 litri,Raramente,99,No,Sì,A volte,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",20,14,2,3,6,10,1,4,3,3,3,3,4,3,3,,8,0,3
2019-11-19 16:14:37,2019-11-19 16:26:35,IP Address,198.134.8.38,100,718,True,2019-11-19 16:26:35,R_WfcKS2yb8rKzNzX,,,,,42.587005615234375,-83.2333984375,anonymous,EN-GB,Sì,Altro:,26,Coinquilini,Citta,Stati Uniti d'America,,Laurea magistrale,"Studente,Lavoratore part time",119,106,Prima delle 23,8-9 ore,100,No,,,,Sì,Leggere,Abitualmente,Sì,,,,,51,No,,,,Meno di 1 km,piedi,No,,Quasi mai,No,No,No,,,A volte,,Io,0,Sì,Colazione,Meno di 1 litro,Raramente,42,No,Sì,Quasi sempre,Sì,"Per necessità mediche,Quando sono andato a vivere da solo",20 and then 25,14,14,,8,4,0,6,5,2,3,4,2,2,5,4,1,6,0
2019-11-19 16:18:18,2019-11-19 16:26:45,IP Address,73.46.61.165,100,506,True,2019-11-19 16:26:45,R_2v943sA60Cgzn6y,,,,,25.76409912109375,-80.27020263671875,anonymous,EN-GB,Sì,Femmina,22,Da solo,Citta,Stati Uniti d'America,,Maturità,Lavoratore a tempo pieno,210,73,Prima delle 23,6-7 ore,94,No,,,,Sì,Leggere,Abitualmente,No,6,2,,,88,No,,,,Tra 1 e 5 km,auto,No,,A volte,Sì,No,No,,,A volte,,Io,83,Sì,"Colazione,Pranzo,Cena",Più di 2 litri,Raramente,100,No,Sì,Spesso,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",,10,6,4,3,2,,7,7,1,4,6,4,0,3,4,2,2,10
2019-11-19 16:19:31,2019-11-19 16:27:53,IP Address,107.77.197.137,100,501,True,2019-11-19 16:27:54,R_PzUGJhW6HmudDdD,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN-GB,Sì,Maschio,26,Con un partner,"Paese ",Stati Uniti d'America,,Laurea triennale,Lavoratore a tempo pieno,125,117,Prima delle 23,7-8 ore,100,No,,,,No,,,No,4,,,,100,Sì,4,71,No,Più di 5 km,auto,No,,Spesso,Sì,No,No,,,A volte,,Io,18,No,,Tra 1 e 2 litri,Quasi mai,100,Sì,Sì,Quasi sempre,Sì,"Quando sono andato a vivere da solo,Quando ho finito le superiori,Per la mia forma fisica",18,14,14,3,3,14,2,7,7,7,0,0,5,0,0,0,2,0,4
2019-11-19 16:22:09,2019-11-19 16:29:57,IP Address,75.164.150.226,100,467,True,2019-11-19 16:29:58,R_08RD8yxH5piyAFP,,,,,45.480499267578125,-122.63629913330078125,anonymous,EN-GB,Sì,Femmina,27,Con un partner,Citta,Stati Uniti d'America,,Maturità,Lavoratore part time,210,65,Prima delle 23,8-9 ore,96,No,,,,No,,,Sì,,,,,81,Sì,,27,No,Meno di 1 km,piedi,Sì,Raramente,A volte,Sì,Semi-vegetariano (mangi il pesce),Sì,Occasionalmente,Scelte personali,Sì,"Calorie, grassi, zuccheri",Io,85,No,,Tra 1 e 2 litri,A volte,100,No,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",24,14,9,9,,,,,7,2,2,2,3,2,2,2,0,2,1
2019-11-19 16:25:57,2019-11-19 16:31:25,IP Address,86.144.112.245,100,328,True,2019-11-19 16:31:26,R_245EukbDuBwALhF,,,,,52.0157928466796875,-0.690399169921875,anonymous,EN-GB,Sì,Maschio,19,Genitori/genitore,Citta,Regno Unito,,Maturità,Lavoratore a tempo pieno,202,54,Prima delle 23,7-8 ore,78,Sì,Prima dei 18 anni,Sigaretta,,Sì,Pesanti,Abitualmente,No,14,,12,9,100,No,,,,Tra 1 e 5 km,auto,No,,Raramente,No,No,No,,,A volte,,Genitori,72,Sì,Colazione,Meno di 1 litro,Quasi Sempre,92,No,No,,Sì,Quando ho finito le superiori,18,3,14,3,10,14,9,8,,,,,0,1,6,6,7,3,7
2019-11-19 16:27:04,2019-11-19 16:32:21,IP Address,71.13.165.2,100,316,True,2019-11-19 16:32:22,R_2rD6AQX32kA9Qi2,,,,,43.29559326171875,-89.74520111083984375,anonymous,EN-GB,Sì,Maschio,22,Coinquilini,Citta,Stati Uniti d'America,,Laurea triennale,"Studente,Lavoratore part time",121,88,Prima delle 23,7-8 ore,100,Occasionalmente,,,,Sì,Leggere,Abitualmente,No,6,,3,3,100,Sì,6,100,No,Meno di 1 km,"metro,bici,piedi",Sì,Quasi sempre,Quasi mai,No,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,26,Sì,Colazione,Tra 1 e 2 litri,Raramente,75,No,Sì,Quasi sempre,No,,,7,14,0,7,14,2,1,4,1,3,3,7,2,3,3,4,0,1
2019-11-19 16:31:33,2019-11-19 16:40:31,IP Address,73.114.22.253,100,537,True,2019-11-19 16:40:31,R_3GfWnBIcPYl7mme,,,,,42.2050018310546875,-72.62760162353515625,anonymous,EN-GB,Sì,Femmina,27,Da solo,Citta,Stati Uniti d'America,,Laurea triennale,"Studente,Disoccupato",95,70,Tra le 23 e l'1,6-7 ore,66,Occasionalmente,,,,No,,,No,5,0,,2,100,Sì,5,73,No,Meno di 1 km,piedi,No,,Quasi sempre,Sì,Semi-vegetariano (mangi il pesce),Sì,Abitualmente,Scelte personali,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti,Allergeni",Io,33,Sì,"Colazione,Pranzo",Meno di 1 litro,Raramente,84,No,Sì,Raramente,Sì,"Per necessità mediche,Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",25,7,7,2,6,4,0,2,0,0,0,0,0,0,0,0,6,16,0
2019-11-19 16:30:42,2019-11-19 16:41:06,IP Address,37.162.213.106,100,623,True,2019-11-19 16:41:06,R_3rGRa7FE3vLyL5u,,,,,43.1479034423828125,12.1096954345703125,anonymous,IT,Sì,Femmina,62,Con un partner,"Paese ",Italia,Nord,Laurea triennale,Lavoratore a tempo pieno,101,62,Prima delle 23,4-6 ore,69,No,,,,No,,,No,,10,,,74,Sì,1,39,No,Più di 5 km,auto,Sì,Raramente,Raramente,No,No,No,,,A volte,,Io,90,No,,Tra 1 e 2 litri,Quasi mai,85,No,Sì,Spesso,Sì,Per la mia forma fisica,30,11,5,1,9,2,3,4,4,3,1,,3,2,,,0,0,0
2019-11-19 16:30:09,2019-11-19 16:41:37,IP Address,213.205.240.100,100,688,True,2019-11-19 16:41:37,R_1d0qBBMAur24dbb,,,,,51.5319976806640625,0.0883941650390625,anonymous,EN-GB,Sì,Femmina,27,Con un partner,"Paese ",Isole Vergini Britanniche,,Maturità,Disoccupato,95,87,Tra le 23 e l'1,8-9 ore,77,Occasionalmente,,,,No,,,No,,,,1,89,Sì,6,74,No,Tra 1 e 5 km,auto,Sì,Spesso,A volte,Sì,Vegetariano,No,,,Sì,"Calorie, grassi, zuccheri,Allergeni",Io,0,Sì,"Colazione,Pranzo",Tra 1 e 2 litri,Raramente,75,Sì,Sì,Quasi sempre,Sì,"Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",25,10,8,6,2,,,5,0,0,0,0,0,0,1,1,2,5,2
2019-11-19 16:21:49,2019-11-19 16:43:20,IP Address,172.58.111.87,100,1291,True,2019-11-19 16:43:22,R_cGSasOjb46IobTz,,,,,32.8686981201171875,-96.86260223388671875,anonymous,EN-GB,Sì,Maschio,22,Genitori/genitore,Citta,Stati Uniti d'America,,Maturità,Lavoratore a tempo pieno,105,82,Tra le 23 e l'1,4-6 ore,100,No,,,,Sì,Leggere,Abitualmente,No,6,2,7,5,100,No,,,,Meno di 1 km,auto,No,,Raramente,Sì,No,No,,,No,,Genitori,29,Sì,Colazione,Più di 2 litri,Spesso,100,No,No,,Sì,Quando ho finito le superiori,22,,14,2,12,14,10,0,2,1,4,,2,2,4,,29,25,10
2019-11-19 16:38:17,2019-11-19 16:44:54,IP Address,66.222.169.160,100,397,True,2019-11-19 16:44:55,R_2XhbUGxWKr2J2r2,,,,,53.456298828125,-113.58029937744140625,anonymous,EN-GB,Sì,Maschio,25,Con un partner,Citta,Canada,,Laurea triennale,Studente,103,83,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,No,2,,0,2,100,Sì,3,11,No,Più di 5 km,metro,No,,Raramente,No,No,No,,,Sì,"Calorie, grassi, zuccheri",Io,0,Sì,Pranzo,Tra 1 e 2 litri,Quasi mai,100,No,Sì,A volte,Sì,Quando sono andato a vivere da solo,18,2,14,,5,7,,5,0,0,0,0,0,0,0,0,5,0,5
2019-11-19 16:40:05,2019-11-19 16:45:56,IP Address,107.77.193.171,100,350,True,2019-11-19 16:45:56,R_7UvQODPSlu6iMOR,,,,,42.3887939453125,-83.1894989013671875,anonymous,EN-GB,Sì,Maschio,38,Da solo,Citta,Stati Uniti d'America,,Laurea magistrale,Lavoratore a tempo pieno,125,108,Prima delle 23,4-6 ore,59,No,,,,No,,,No,14,,,0,87,No,,,,Tra 1 e 5 km,auto,Sì,Quasi mai,Raramente,Sì,No,No,,,A volte,,Io,80,Sì,"Colazione,Cena",Più di 2 litri,Raramente,,No,Sì,A volte,Sì,Quando sono andato a vivere da solo,35,11,4,,10,10,5,4,6,0,0,4,6,2,2,4,8,4,16
2019-11-19 16:43:29,2019-11-19 16:47:49,IP Address,109.117.211.204,100,260,True,2019-11-19 16:47:51,R_3nixVhEUmRp3gvW,,,,,40.85260009765625,14.26849365234375,anonymous,IT,Sì,Maschio,28,Da solo,"Metropoli  ",Italia,Sud,Maturità,Lavoratore a tempo pieno,117,80,Tra le 23 e l'1,7-8 ore,100,No,,,,No,,,Sì,,,,,36,No,,,,Tra 1 e 5 km,piedi,No,,Spesso,No,No,No,,,A volte,,Io,100,No,,Più di 2 litri,Spesso,81,Sì,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Per la mia forma fisica",20,4,14,2,5,7,1,1,2,0,5,,2,0,3,,10,0,10
2019-11-19 16:39:30,2019-11-19 16:49:48,IP Address,70.52.172.203,100,617,True,2019-11-19 16:49:48,R_1C4jq2hXpHnrdKc,,,,,43.20550537109375,-79.90039825439453125,anonymous,EN-GB,Sì,Maschio,33,Da solo,Citta,Canada,,Laurea triennale,Lavoratore part time,95,70,Dopo l'1,8-9 ore,93,No,,,,Sì,Leggere,Abitualmente,No,,,14,4,100,Sì,3,19,No,Tra 1 e 5 km,"metro,piedi",Sì,A volte,Quasi sempre,No,Semi-vegetariano (mangi il pesce),No,,,Sì,"Calorie, grassi, zuccheri,Prodotti chimici come conservanti e dolcificanti",Io,31,No,,Più di 2 litri,Raramente,81,No,Sì,Quasi sempre,Sì,Quando ho finito le superiori,20,14,14,5,10,3,1,0,1,0,0,0,2,3,5,5,2,0,2
2019-11-19 16:43:21,2019-11-19 16:49:49,IP Address,45.47.71.171,100,388,True,2019-11-19 16:49:49,R_1jDOWoy3Py0Jx4v,,,,,43.1571044921875,-76.3280029296875,anonymous,EN-GB,Sì,Femmina,26,Genitori/genitore,"Paese ",Stati Uniti d'America,,Maturità,Lavoratore a tempo pieno,204,95,Prima delle 23,7-8 ore,100,Sì,Prima dei 18 anni,Sigaretta,,Sì,Leggere,Occasionalmente,No,5,,2,,100,Sì,6,,No,Tra 1 e 5 km,auto,No,,Quasi sempre,Sì,No,No,,,A volte,,Genitori,44,Sì,Colazione,Tra 1 e 2 litri,Raramente,69,No,Sì,Spesso,Sì,"Quando sono andato a vivere da solo,Quando ho deciso di cambiare regime alimentare (vegetariano, vegano, ecc...),Per la mia forma fisica",22,6,14,6,11,14,5,5,1,0,3,3,1,0,5,4,4,4,12
