sex,age,housemates,city,nationality,region,qualification,working status,weight,bed time,sleeping hours,sleep importance,smoke,smoke begin,smoke object,drugs kind,drugs frequency,drugs,teetotaler,beer,wine,liquors,drinks,sport importance,sport,sport frequency,sport effort,sport diet,work distance,work transportation,bike,bike frequency,walk frequency,steps app,eating habit,food supplements,supplement frequency,supplement reason,nutritional values,which values,food shopping,food quality,skip meals,which meals skip,water a-day,sugary drinks,food impact on health,food weigh,cooking,cooking frequency,eating habits change,change reason,age at change,vegetables,carbohidrates,legumes,cheese,meat,fish,eggs,fruits morning,dried nuts morning,snacks morning,fruits evening,dried nuts evening,snacks evening,fast food a month,frozen food a month,delivered food a month,sleeping hours code,bike code,walks code,sugary drinks code,diet health score,lifestyle score
Female,27.0,With a partner,City,Cina,None,Bachelor degree,"Student,Part time ",65.0,Between 23 and 1,4-6,100.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,76.0,Yes,4.0,59.0,No,Between 1 and 5 km,"public transportation,bike,walking",Yes,Often,Almost always,No,Other,No,None,None,Sometimes,None,Me,100.0,Yes,"Breakfast,Lunch,Dinner",Between 1 and 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Medical needs,Living alone",19,7.0,5.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0,3,0,1,-0.1806050177269692,0.01875634594393037
Female,23.0,Parents,City,Stati Uniti d'America,None,High school diploma,Full time,76.0,Before 23,6-7,96.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,100.0,Yes,7.0,100.0,No,Less than 1 km,"car,walking",No,I've go no bike,Almost always,Yes,No,No,None,None,Yes,Calories,Brothers,19.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,97.0,No,Yes,Often,Yes,Body shape,22,10.0,14.0,2.0,4.0,12.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0,5.0,4.0,1.0,1.0,1,2,0,3,0.3581277703329365,1.4961593184962945
Female,31.0,With a partner,Town,Canada,None,Bachelor degree,Full time,61.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,3.0,3.0,0.0,0.0,89.0,Yes,4.0,71.0,No,More than 5 km,car,Yes,Sometimes,Almost always,Yes,No,Yes,Often,Personal choices,Yes,Calories,Me,50.0,No,None,Less than 1 liter,Almost never,72.0,No,Yes,Sometimes,Yes,"Living alone,Vegetarianism",20,9.0,10.0,1.0,8.0,10.0,1.0,10.0,1.0,0.0,0.0,4.0,2.0,3.0,6.0,2.0,2.0,2,5,0,1,-0.8159286494392971,0.8102222240969824
Female,30.0,Flatmates,Metropolis,Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",93.0,After 1,4-6,62.0,No,None,None,Light,Occasionally,Yes,No,3.0,3.0,3.0,3.0,50.0,No,0.0,50.0,None,More than 5 km,"car,walking",Yes,Sometimes,Almost always,Yes,No,No,None,None,Sometimes,None,Me,18.0,Yes,"Breakfast,Dinner",More than 2 liters,Rarely,81.0,No,Yes,Often,Yes,"Medical needs,End of High School,Vegetarianism,Body shape",30,14.0,7.0,4.0,7.0,7.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,5.0,5.0,10.0,0,5,0,3,0.37501356750222453,-2.276494700699921
Female,20.0,Alone,Metropolis,Portogallo,None,Bachelor degree,Student,69.0,After 1,7-8,100.0,Occasionally,None,None,None,None,No,No,7.0,1.0,0.0,8.0,100.0,No,0.0,50.0,None,More than 5 km,public transportation,Yes,Almost never,Sometimes,Yes,No,No,None,None,No,None,Parents,83.0,No,None,Less than 1 liter,Often,100.0,Yes,Yes,Often,Yes,"Vegetarianism,Body shape",16,7.0,6.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,2.0,2,1,4,2,-0.07894996278638046,-2.3028768966383564
Female,22.0,Parents,Town,Isole Minori degli Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",63.0,Before 23,4-6,40.0,No,None,None,Light,Occasionally,Yes,No,1.0,1.0,0.0,0.0,50.0,Yes,7.0,50.0,No,More than 5 km,car,Yes,Sometimes,Almost always,Yes,Semi-vegetarian,No,None,None,Yes,"Calories,Allergens ",Me,63.0,Yes,"Breakfast,Lunch",More than 2 liters,Almost never,73.0,Yes,Yes,Sometimes,Yes,"Vegetarianism,Body shape",22,7.0,0.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,1,-0.09793680562906197,0.8366044200354178
Female,26.0,With a partner,City,Stati Uniti d'America,None,High school diploma,Full time,69.0,Before 23,6-7,100.0,Occasionally,None,None,Light,Often,Yes,No,0.0,0.0,0.0,6.0,99.0,Yes,3.0,26.0,No,Less than 1 km,"car,bike,walking",No,I've go no bike,Sometimes,No,No,No,None,None,Sometimes,None,Me,14.0,Yes,Breakfast,Between 1 and 2 liters,Often,90.0,No,Yes,Almost always,Yes,End of High School,20,7.0,10.0,7.0,10.0,6.0,6.0,7.0,4.0,0.0,0.0,4.0,3.0,4.0,12.0,0.0,5.0,1,2,4,2,0.9320146755021808,1.364248338804119
Male,28.0,Flatmates,City,Stati Uniti d'America,None,Master's degree,Full time,77.0,Between 23 and 1,6-7,81.0,No,None,None,Light,Occasionally,Yes,No,8.0,2.0,0.0,0.0,50.0,Yes,4.0,76.0,Yes,More than 5 km,car,Yes,Rarely,Almost always,No,No,No,None,None,Yes,Calories,Me,15.0,Yes,Breakfast,More than 2 liters,Almost never,31.0,No,Yes,Almost always,Yes,Living alone,19,8.0,4.0,8.0,2.0,5.0,5.0,5.0,3.0,2.0,0.0,5.0,4.0,1.0,3.0,0.0,1.0,1,4,0,1,1.5085668998027895,-0.3242122012557257
Female,23.0,Parents,City,Bosnia Erzegovina,None,Bachelor degree,Full time,48.0,Between 23 and 1,7-8,100.0,No,None,None,None,None,No,No,1.0,1.0,0.0,1.0,100.0,Yes,2.0,71.0,No,Between 1 and 5 km,car,Yes,Sometimes,Almost always,Yes,No,Yes,Occasionally,Personal choices,Sometimes,None,Parents,77.0,No,None,Between 1 and 2 liters,Rarely,67.0,No,Yes,Almost always,Yes,Living alone,19,10.0,10.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,0.0,2,5,0,3,0.011973808758869194,-0.5088875728247713
Female,53.0,With a partner,Metropolis,Italia,Nord,High school diploma,Part time ,52.0,Before 23,6-7,100.0,No,None,None,None,None,No,No,2.0,7.0,4.0,1.0,51.0,No,0.0,50.0,None,More than 5 km,car,No,I've go no bike,Rarely,Yes,No,No,None,None,No,None,Me,67.0,No,None,Less than 1 liter,Sometimes,100.0,No,Yes,Often,Yes,Body shape,40,7.0,7.0,4.0,6.0,5.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,4.0,4.0,10.0,4.0,1,2,3,4,-0.06444176575936138,-1.0892958834703428
Male,30.0,Alone,Metropolis,Stati Uniti d'America,None,Master's degree,Full time,57.0,Before 23,8-9,100.0,No,None,None,None,None,No,No,1.0,0.0,0.0,0.0,100.0,Yes,3.0,23.0,No,More than 5 km,car,Yes,Almost never,Often,No,Vegan,Yes,Occasionally,Personal choices,Sometimes,None,Me,50.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Living alone,Vegetarianism",18,9.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3,1,2,1,0.5651543681716945,0.520018068774197
Female,29.0,With a partner,Metropolis,Stati Uniti d'America,None,Bachelor degree,Full time,63.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,1.0,0.0,0.0,0.0,100.0,Yes,3.0,50.0,No,More than 5 km,car,Yes,Sometimes,Sometimes,Yes,Vegan,Yes,Occasionally,Personal choices,Yes,Allergens ,Me,79.0,No,None,Less than 1 liter,Almost never,100.0,No,Yes,Almost always,Yes,Vegetarianism,15,14.0,14.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,4.0,2,5,4,1,1.5903664059890985,1.62807029818847
Female,22.0,Alone,City,Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",62.0,Between 23 and 1,8-9,100.0,Occasionally,None,None,None,None,No,No,0.0,1.0,1.0,1.0,100.0,Yes,2.0,0.0,No,Between 1 and 5 km,"car,public transportation,walking",No,I've go no bike,Sometimes,Yes,Vegetarian,No,None,None,Yes,Calories,Me,33.0,Yes,Breakfast,More than 2 liters,Sometimes,100.0,No,Yes,Often,Yes,Vegetarianism,15,14.0,14.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,5.0,5.0,3,2,4,4,1.1707379563139388,0.2298139134514109
Female,23.0,With a partner,City,Francia,None,Bachelor degree,"Student,Part time ",60.0,Between 23 and 1,8-9,72.0,No,None,None,None,None,No,No,0.0,1.0,0.0,0.0,66.0,Yes,7.0,15.0,No,Between 1 and 5 km,"public transportation,bike,walking",Yes,Almost always,Rarely,No,No,No,None,None,Yes,Chemicals,Me,68.0,No,None,Less than 1 liter,Almost never,82.0,No,Yes,Almost always,No,None,None,8.0,10.0,0.0,6.0,4.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3,0,3,1,-0.4983617057177051,1.2587195550503791
Female,29.0,With a partner,City,Regno Unito,None,Master's degree,Full time,59.0,Before 23,7-8,88.0,No,None,None,None,None,No,No,4.0,1.0,3.0,0.0,91.0,Yes,3.0,80.0,No,Between 1 and 5 km,"public transportation,walking",No,I've go no bike,Often,Yes,Semi-vegetarian,Yes,Often,Medical needs,Yes,"Calories,Chemicals",Me,41.0,No,None,Between 1 and 2 liters,Sometimes,96.0,No,Yes,Almost always,Yes,"Living alone,Vegetarianism",24,8.0,14.0,8.0,3.0,0.0,2.0,5.0,6.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,0.0,2,2,2,4,1.0783968877560497,0.520018068774197
Male,25.0,Flatmates,Town,Stati Uniti d'America,None,High school diploma,Full time,84.0,Before 23,6-7,100.0,No,None,None,None,None,No,No,5.0,0.0,1.0,0.0,90.0,Yes,3.0,50.0,No,More than 5 km,car,Yes,Almost never,Rarely,No,No,No,None,None,Sometimes,None,Me,67.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,68.0,No,Yes,Often,No,None,None,12.0,10.0,2.0,10.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,1.0,1,1,3,1,-0.6160729556984871,0.4408714809588914
Female,28.0,Flatmates,Metropolis,Stati Uniti d'America,None,Bachelor degree,Full time,65.0,Before 23,7-8,76.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,70.0,Yes,3.0,61.0,No,Between 1 and 5 km,public transportation,Yes,Almost never,Almost never,No,No,No,None,None,Sometimes,None,Me,32.0,Yes,Dinner,Between 1 and 2 liters,Almost never,82.0,No,Yes,Often,Yes,"Living alone,End of High School,Body shape,Sport",18,5.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,4.0,4.0,0.0,3.0,2,1,1,1,-1.895201872156317,0.3881070890820214
Female,20.0,Flatmates,City,Stati Uniti d'America,None,High school diploma,Student,52.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,0.0,0.0,0.0,0.0,77.0,No,0.0,50.0,None,Between 1 and 5 km,car,No,I've go no bike,Sometimes,Yes,No,Yes,Occasionally,Personal choices,Sometimes,None,Me,32.0,No,None,More than 2 liters,Almost never,59.0,No,Yes,Almost always,No,None,None,11.0,14.0,3.0,3.0,7.0,3.0,5.0,3.0,0.0,1.0,3.0,0.0,2.0,3.0,3.0,1.0,2,2,4,1,1.1027179441749138,0.3881070890820214
Male,24.0,Flatmates,Town,Stati Uniti d'America,None,Bachelor degree,Full time,50.0,Before 23,7-8,100.0,Occasionally,None,None,None,None,No,No,2.0,1.0,0.0,0.0,100.0,Yes,5.0,71.0,No,More than 5 km,car,No,I've go no bike,Sometimes,No,No,No,None,None,Yes,"Calories,Chemicals",Me,34.0,No,None,Between 1 and 2 liters,Almost never,80.0,No,Yes,Almost always,No,None,None,6.0,14.0,0.0,0.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,2,2,4,1,-0.26351136202486436,1.337866142865684
Female,29.0,With a partner,City,Isole Minori degli Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",108.0,After 1,4-6,57.0,Yes,After 18,"Sigaretta,Sigaretta elettronica",None,None,No,No,1.0,1.0,1.0,0.0,58.0,Yes,2.0,68.0,No,Between 1 and 5 km,car,Yes,Rarely,Sometimes,Yes,No,Yes,Occasionally,Personal choices,Sometimes,None,Me,50.0,Yes,Breakfast,Between 1 and 2 liters,Often,79.0,No,Yes,Often,No,None,None,7.0,14.0,0.0,10.0,10.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,3.0,14.0,20.0,6.0,0,4,4,2,-1.6978953959980543,-1.2475890591009533
Male,21.0,Parents,City,Italia,Nord,High school diploma,"Student,Full time",53.0,Between 23 and 1,6-7,100.0,Yes,Before 18,Tabacco da rollare,None,None,No,No,2.0,0.0,0.0,1.0,82.0,No,0.0,50.0,None,More than 5 km,public transportation,No,I've go no bike,Sometimes,No,No,No,None,None,Sometimes,None,Parents,17.0,No,None,Less than 1 liter,Sometimes,100.0,Yes,No,I can't cook,No,None,None,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,2,4,4,-1.414334935585839,-1.0629136875319078
Female,21.0,Flatmates,Metropolis,Polonia,None,High school diploma,Student,51.0,Between 23 and 1,7-8,75.0,No,None,None,None,None,No,No,1.0,2.0,1.0,2.0,75.0,Yes,4.0,71.0,No,Between 1 and 5 km,"public transportation,walking",No,I've go no bike,Sometimes,Yes,No,Yes,Often,Personal choices,Yes,Calories,Parents,37.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,68.0,No,Yes,Almost always,Yes,"End of High School,Body shape",19,14.0,7.0,7.0,11.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2,2,4,1,0.45914974758467814,0.994897595666028
Male,22.0,Parents,Town,Paesi Bassi,None,High school diploma,Full time,74.0,Before 23,7-8,80.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,64.0,Yes,2.0,22.0,No,More than 5 km,car,Yes,Rarely,Sometimes,No,No,No,None,None,Sometimes,None,Parents,64.0,Yes,Breakfast,More than 2 liters,Rarely,74.0,No,Yes,Rarely,Yes,Body shape,21,4.0,7.0,0.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,2.0,2,4,4,3,-1.016358804698433,0.942133203789158
Male,25.0,Flatmates,Town,Stati Uniti d'America,None,Bachelor degree,"Student,Full time",95.0,Before 23,6-7,100.0,No,None,None,None,None,No,No,1.0,1.0,0.0,5.0,100.0,Yes,4.0,65.0,No,More than 5 km,car,No,I've go no bike,Sometimes,Yes,No,No,None,None,Yes,Calories,Me,59.0,No,None,More than 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Vegetarianism,Body shape",24,11.0,10.0,9.0,6.0,2.0,5.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,1,2,4,1,1.5028036335364503,0.942133203789158
Male,27.0,Flatmates,Metropolis,Belgio,None,Master's degree,Full time,75.0,Between 23 and 1,7-8,82.0,No,None,None,Light,Occasionally,Yes,No,8.0,4.0,0.0,0.0,100.0,Yes,1.0,25.0,No,Between 1 and 5 km,bike,Yes,Often,Sometimes,No,No,No,None,None,Sometimes,None,Me,35.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,85.0,No,Yes,Often,No,None,None,6.0,14.0,2.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2,3,4,3,-0.3419855286787189,-0.0603902418713749
Female,21.0,With a partner,City,Italia,Sud,Bachelor degree,"Student,Part time ",111.0,Before 23,6-7,56.0,No,None,None,Light,Occasionally,Yes,No,0.0,0.0,0.0,4.0,75.0,No,0.0,50.0,None,More than 5 km,car,No,I've go no bike,Almost never,Yes,No,No,None,None,Sometimes,None,Me,50.0,No,None,Less than 1 liter,Sometimes,63.0,No,Yes,Sometimes,Yes,Living alone,18,3.0,14.0,1.0,4.0,11.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,4.0,14.0,1,2,1,4,-1.4622194648099713,-0.9310027078397323
Female,22.0,Parents,City,Regno Unito,None,Master's degree,Full time,60.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,0.0,1.0,0.0,0.0,87.0,No,0.0,50.0,None,Between 1 and 5 km,"car,public transportation",No,I've go no bike,Rarely,Yes,No,No,None,None,Sometimes,None,Parents,50.0,Yes,"Breakfast,Lunch,Dinner",Between 1 and 2 liters,Rarely,76.0,No,Yes,Sometimes,Yes,"Living alone,End of High School",19,7.0,14.0,4.0,4.0,7.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,4.0,8.0,6.0,5.0,2,2,3,3,-0.6199151332093795,-0.21868341750198528
Female,19.0,Flatmates,City,Stati Uniti d'America,None,High school diploma,Student,63.0,Between 23 and 1,7-8,100.0,No,None,None,Light,Occasionally,Yes,No,0.0,0.0,5.0,2.0,98.0,Yes,3.0,12.0,No,Between 1 and 5 km,"public transportation,walking",Yes,Rarely,Almost always,No,Vegetarian,Yes,Often,Medical needs,Sometimes,None,Me,25.0,No,None,Between 1 and 2 liters,Rarely,99.0,No,Yes,Often,Yes,"Living alone,Vegetarianism",16,14.0,10.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,2,4,0,3,0.6709033774247287,0.01875634594393037
Female,30.0,Flatmates,City,Stati Uniti d'America,None,Bachelor degree,Part time ,54.0,Between 23 and 1,7-8,97.0,No,None,None,None,None,No,No,2.0,4.0,1.0,2.0,83.0,Yes,4.0,66.0,No,Between 1 and 5 km,"bike,walking",Yes,Sometimes,Often,Yes,No,Yes,Often,Personal choices,Sometimes,None,Me,67.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,96.0,No,Yes,Almost always,Yes,Medical needs,11,9.0,3.0,3.0,8.0,6.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,2,5,2,1,-0.5808792402200055,1.0212797916044634
Male,25.0,With a partner,City,Stati Uniti d'America,None,Bachelor degree,Full time,77.0,Before 23,7-8,94.0,No,None,None,None,None,No,No,3.0,0.0,0.0,0.0,69.0,No,0.0,50.0,None,Between 1 and 5 km,car,Yes,Almost never,Rarely,Yes,No,No,None,None,Sometimes,None,Me,49.0,Yes,Breakfast,Between 1 and 2 liters,Often,68.0,No,Yes,Often,No,None,None,8.0,13.0,8.0,11.0,12.0,4.0,6.0,1.0,0.0,5.0,1.0,1.0,2.0,10.0,3.0,4.0,2,1,3,2,-0.15961062340939414,-0.3242122012557257
Male,25.0,Alone,Metropolis,Stati Uniti d'America,None,Bachelor degree,Full time,77.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,0.0,1.0,1.0,3.0,100.0,Yes,7.0,32.0,No,Between 1 and 5 km,public transportation,Yes,Rarely,Rarely,Yes,No,Yes,Often,Personal choices,Sometimes,None,Me,100.0,Yes,Breakfast,More than 2 liters,Almost never,62.0,No,Yes,Almost always,No,None,None,5.0,14.0,2.0,7.0,13.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,15.0,2,4,3,1,-1.086985554686902,1.7863634738190801
Female,24.0,With a partner,City,Stati Uniti d'America,None,High school diploma,Full time,63.0,Before 23,7-8,78.0,No,None,None,None,None,No,No,0.0,0.0,1.0,0.0,89.0,Yes,3.0,39.0,No,More than 5 km,"car,public transportation",No,I've go no bike,Sometimes,Yes,Vegetarian,Yes,Often,Medical needs,Yes,"Calories,Chemicals,Allergens ",Me,50.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,78.0,No,Yes,Almost always,Yes,"Vegetarianism,Body shape",21,9.0,11.0,8.0,2.0,0.0,0.0,0.0,7.0,2.0,4.0,6.0,2.0,2.0,2.0,7.0,1.0,2,2,4,1,1.0655163297412549,1.0740441834813335
Female,23.0,With a partner,City,Stati Uniti d'America,None,Bachelor degree,Full time,61.0,Before 23,7-8,76.0,No,None,None,None,None,No,No,5.0,5.0,3.0,8.0,59.0,Yes,4.0,16.0,No,More than 5 km,car,No,I've go no bike,Almost always,Yes,Vegetarian,No,None,None,Yes,Calories,Me,50.0,Yes,Breakfast,Between 1 and 2 liters,Rarely,63.0,Yes,Yes,Sometimes,Yes,Vegetarianism,19,14.0,10.0,7.0,10.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,10.0,3.0,2,2,0,3,0.4199802633230381,-0.9046205119012972
Male,25.0,Parents,City,Canada,None,Master's degree,Student,77.0,Before 23,7-8,77.0,No,None,None,None,None,No,Yes,0.0,0.0,0.0,0.0,100.0,Yes,5.0,100.0,No,More than 5 km,"car,public transportation",No,I've go no bike,Almost always,No,Vegetarian,Yes,Occasionally,Personal choices,Yes,"Calories,Chemicals",Parents,61.0,No,None,Between 1 and 2 liters,Almost never,78.0,No,Yes,Almost always,Yes,"Vegetarianism,Body shape,Sport",25,7.0,14.0,1.0,14.0,0.0,0.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,2,2,0,1,-0.8724745563171477,0.7574578322201124
Male,23.0,With a partner,City,Danimarca,None,Bachelor degree,Student,100.0,Between 23 and 1,7-8,100.0,No,None,None,None,None,No,No,1.0,1.0,0.0,0.0,100.0,Yes,5.0,90.0,Yes,Between 1 and 5 km,"bike,walking",Yes,Almost always,Often,No,No,Yes,Often,Sport,Sometimes,None,Me,28.0,Yes,"Breakfast,Lunch",Between 1 and 2 liters,Often,23.0,No,Yes,Almost always,No,None,None,5.0,6.0,4.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,10.0,5.0,2,0,2,2,-0.25451732757242984,0.4672536768973267
Male,23.0,Parents,City,Iran,None,Bachelor degree,Full time,88.0,Between 23 and 1,6-7,74.0,No,None,None,Heavy,Occasionally,Yes,No,10.0,0.0,10.0,0.0,100.0,Yes,4.0,51.0,Yes,More than 5 km,car,Yes,Almost never,Rarely,No,No,No,None,None,Yes,Calories,Me,79.0,Yes,Breakfast,More than 2 liters,Almost never,100.0,No,Yes,Sometimes,Yes,Body shape,22,2.0,9.0,2.0,4.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,10.0,10.0,1,1,3,1,-0.9028054831424196,-0.8518561200244271
Female,23.0,Parents,City,Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",43.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,1.0,0.0,0.0,0.0,94.0,Yes,3.0,85.0,No,More than 5 km,car,Yes,Rarely,Often,Yes,Vegan,Yes,Occasionally,Personal choices,Yes,"Chemicals,Allergens ",Me,68.0,No,None,More than 2 liters,Almost never,92.0,No,Yes,Almost always,Yes,"End of High School,Vegetarianism",18,14.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,4.0,0.0,2,4,2,1,1.2115160543729084,1.0740441834813335
Male,22.0,Parents,City,Stati Uniti d'America,None,Bachelor degree,Full time,91.0,Before 23,7-8,76.0,No,None,None,None,None,No,No,4.0,7.0,0.0,0.0,100.0,Yes,4.0,98.0,No,More than 5 km,car,Yes,Almost never,Often,Yes,No,No,None,None,Yes,Calories,Parents,85.0,No,None,More than 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,Body shape,20,11.0,7.0,4.0,7.0,14.0,1.0,7.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,2,1,2,1,-0.11886912521362387,0.1770495215745409
Female,24.0,With a partner,Metropolis,Stati Uniti d'America,None,Bachelor degree,Full time,59.0,Before 23,7-8,100.0,No,None,None,Heavy,Often,Yes,No,1.0,0.0,0.0,0.0,83.0,Yes,2.0,99.0,Yes,More than 5 km,car,No,I've go no bike,Almost always,No,No,Yes,Occasionally,Sport,Yes,Calories,Me,15.0,Yes,Breakfast,Between 1 and 2 liters,Almost never,72.0,No,Yes,Almost always,Yes,"Living alone,Sport",22,14.0,11.0,4.0,9.0,12.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2,2,0,1,0.10147504373735976,0.15066732563610577
Male,52.0,With a partner,Town,Italia,Nord,High school diploma,Full time,86.0,Before 23,6-7,94.0,No,None,None,None,None,No,No,0.0,2.0,0.0,0.0,100.0,Yes,2.0,36.0,No,Less than 1 km,walking,Yes,Often,Often,No,No,No,None,None,Sometimes,None,Me,92.0,No,None,Between 1 and 2 liters,Rarely,91.0,No,Yes,Sometimes,No,None,None,8.0,7.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1,3,2,3,0.5536889702483847,1.0212797916044634
Female,19.0,Flatmates,Metropolis,Stati Uniti d'America,None,Bachelor degree,Student,68.0,Between 23 and 1,6-7,76.0,No,None,None,None,None,No,No,0.0,3.0,2.0,0.0,100.0,Yes,5.0,70.0,No,Less than 1 km,walking,No,I've go no bike,Almost always,Yes,No,No,None,None,Yes,"Calories,Chemicals",Me,22.0,Yes,"Breakfast,Lunch",More than 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Body shape,Sport",16,11.0,12.0,3.0,5.0,6.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,2.0,5.0,3.0,0.0,1,2,0,1,0.7549307812462503,0.49363587283576166
Female,24.0,Alone,City,Canada,None,Bachelor degree,Full time,56.0,Before 23,7-8,91.0,Occasionally,None,None,Light,Occasionally,Yes,No,2.0,0.0,0.0,0.0,83.0,No,0.0,50.0,None,Less than 1 km,car,No,I've go no bike,Rarely,Yes,No,Yes,Often,Medical needs,No,None,Me,23.0,No,None,Between 1 and 2 liters,Almost never,87.0,Yes,Yes,Often,Yes,Living alone,24,6.0,14.0,0.0,3.0,12.0,5.0,2.0,1.0,1.0,5.0,1.0,0.0,7.0,4.0,1.0,4.0,2,2,3,1,-0.9095584926595596,0.09790293375923564
Female,21.0,Parents,Town,Stati Uniti d'America,None,Bachelor degree,"Student,Part time ",65.0,Before 23,7-8,100.0,No,None,None,None,None,No,No,0.0,1.0,0.0,1.0,100.0,Yes,3.0,51.0,No,Between 1 and 5 km,car,Yes,Rarely,Almost always,No,No,Yes,Occasionally,Personal choices,Yes,"Calories,Chemicals",Me,73.0,Yes,"Breakfast,Lunch",Between 1 and 2 liters,Almost never,100.0,No,Yes,Almost always,Yes,"Living alone,Body shape",18,8.0,13.0,3.0,3.0,5.0,1.0,8.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,2,4,0,1,0.2262836167910706,0.6519290484663722
